chain,pool,factory,factory_version,token0,token0_symbol,token0_balance,token0_value_usd,token1,token1_symbol,token1_balance,token1_value_usd,total_value_usd,blockNumber,txHash,priceProvider,admin,adminFeeDestination
ethereum,0x948462ce2b2eae59c65d9f2f94b3d8de4fbd4396,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x9d39a5de30e57443bff2a8307a4256c8797a3497,sUSDe,116115617956794450789685,144296.88790629932,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,USDe,366310396082415048601871,366171.5857292257,510468.47363552504,0x1798cf4,0x7ab4879f61f4d0d502d60903d0cf117b5b57efad7004de6b5e458fd822f7c8e5,0xc707987ea4dddd45890b1b23af6badad6a0adcac,,
bsc,0xed1029bbaea4a2903993b43f24f52a36eca717b8,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x205812cdbed920aff76c6580abd681a46d11efc7,QQQB,119267607318006413141,86158.55716480312,0x55d398326f99059ff775485246999027b3197955,USDT,377762866811015979478543,377557.29713316215,463715.8542979653,0x6b78119,0x3f36dd0d22166d57cf6d15df0ee279270b19baf1873de50089ce16e8438bb4b5,0xa1b8fcc115eeb649d3ba4d787bf518ce84387850,,
robinhood,0x328b09f80379432d92dbd8ba91999e83b70da706,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x0bd7d308f8e1639fab988df18a8011f41eacad73,WETH,90455605807483871536,169724.55991475182,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,178375397309,178343.1229677504,348067.6828825022,0x1f6d3ea,0x100b1cf0be4fab518b9704b3268ae1ddb651d78d145294eeb0726ef46fe06a0f,0xb1e4142db0257c35ccd2105699d1cc7250179117,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
base,0x11d5a5e1633c3a99fd023b8fd2d3486773c50993,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4200000000000000000000000000000000000006,WETH,92403477628722903018,173404.47536163297,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,159174242794,159102.82562693747,332507.30098857044,0x2edfd83,0xa482159b3d76426802d58b19e734d0c03fdb43a06ec63e81987515146cee59bc,0x244b8e9de71cc2fbb2e1c42ba41ab17bc9358c4c,,
polygon,0xc365ef377bdd942b487e9cb2db97a2617b0856e4,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x2791bca1f2de4661ed88a30c99a7a9449aa84174,USDC,277318742067,277164.1799431704,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,USDC,54911991185,54887.35366337993,332051.5336065503,0x545aae3,0xdd1ed639ca4d037fd3bccb4333ebaa540c16b64c1327b19d982ecf9d04f837e7,0x3f396eb3b3dc50a6024467c1e8147e63e43e2b7b,,
hyperevm,0x1c8ee7e99e2aecd1338e111716e4744e7d088098,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x5555555555555555555555555555555555555555,WHYPE,2808312669693886540004,157270.6095745834,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,120563214607,120509.1211614271,277779.7307360105,0x237e301,0x34f908e3de7c47150d31bc893a0a8968c85cd75cddfca9f20e539dd239606ffc,0x916a93913b112270f0e2b70b652918480d25f815,,
ethereum,0x7718360ead37485836e7fa69deae10058813baf1,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,196974445044,196800.3242204079,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,65893082951,65863.51851123404,262663.84273164195,0x1859e6f,0xbbb13b176d51a56b547bf2b0e608b1382f04add523ecb83013bc2b1d49bee4f7,0xf1540a540218a98411912f6d9f93d5d96d4e6539,,
ethereum,0x9195196785b07bf781f4f48eeb60a1891ba9b4bc,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,64049819583131514191,120195.96715229891,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,111551713566,111501.66333661607,231697.63048891496,0x18089e6,0xed3079be8df0529a3a73b1a110892318a578719f827a399c39b1b46de603cbae,0xa175d15ac8e2626c749d18557bd602950d6a8998,,
arbitrum,0x6ae2d3d4042d352334817cae7cea0607071c20c1,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,50845285684685082903,95301.17448751279,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,56079562040,56054.400660993546,151355.57514850632,0x1d1653e3,0xb7af569906097b510ff3bcb448c0eaad57d4f7f1528a690cb004e6af220b2295,0x2b7672aa254f563ebd567fa8277f52a05ebd0c65,,
arbitrum,0x5107e9799e01a104903cca1b1e070c433795a4b3,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,65196092416,65166.84069698963,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT0,74700114488,74620.46142469253,139787.30212168215,0x1d1653b3,0x81402f3614a95d7e27a396a4a0d6e5ff850d1ea872ea610de31bfeecf3da2575,0x819ed09e5ab1470b9f4ec79dc2c4931af2c1d803,,
avax,0xee0c449475cfadd2a69e662617a993405b6ffc07,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,14457191223423437406212,91587.52993638764,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,45360957211,45340.60497936761,136928.13491575525,0x4dfd822,0x3ae99527f7590351dc0f33626ccae7fcae3badafe71bc81d32710ba1adf627dd,0x02e9edce025a5b90ba0bdbcac067e7aab9be74f4,,
base,0x60b0c053a9981b9096c8522975b7a2184fc18b91,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,112599532,71361.60815500419,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,58384763482,58358.56782160728,129720.17597661147,0x2edfd7a,0x9ed240eb8ff1a8b58065807b1252c5fb41143d2b9918ea9125c72cb407a42159,0xf7e4a2ed44facbe1490384f3108f54d705bdabd0,,
hyperevm,0xc6e61666e362b45e8ba9d4cb3c70e084798ae57c,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x5555555555555555555555555555555555555555,WHYPE,985434618004172673193,55186.1282192293,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,50983030769,50960.156065392985,106146.28428462229,0x1dc1ec3,0xc95ce048a9b6b1351cd86fefa82939a69b50dd9c5c36cc74a4e2ff60dae01c3a,0xb6d0106927df2be6e44683a6e540ed60ec6c31b4,,
monad,0xfa32f9ec28787d1f9c5ba5c39e54e59984fef3f0,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x3bd359c1119da7da1d913d1c4d2b7c461115433a,WMON,1468140086357020560862530,31912.452788073162,0x754704bc059f8c67012fed69bc8a327a5aafb603,USDC,72359231159,72326.76553384929,104239.21832192245,0x3e07664,0xd77b6af4b68b0d31bff9fb8de475cd93f810b28d375c20ad15484726b9b2818d,0xf034c1d706e0939e6a5c64ea0fa98620b34964cf,,
ethereum,0xbd943376a6f84bd817b190ab7ee422b7cc70b4c4,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4c9edd5852cd905f086c759e8383e09bff1e68b3,USDe,2275098256733120937066,2274.2361267036845,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,100334272075,100245.57891440087,102519.81504110456,0x182c559,0x293d67eade72f2f0d9746f5fe7aff438aa444a070a1fc2c9058616a6b81b2f69,0xbc5484a99acfeade43e09404bcf672f3cd11ed03,,
ethereum,0x9ed0780e697d7bb92360a45951f3481dd06d6d20,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4c9edd5852cd905f086c759e8383e09bff1e68b3,USDe,26920318783796844891782,26910.11754736372,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,73320252993,73287.35618340848,100197.47373077221,0x1845c02,0xdc51d5be69a6256c6b927f4d9532d098bbdb7f84d488f3f707defbdb8e3f54e7,0xb859f4c6bed073f86f0ef3006a5fdd037c65b042,,
base,0x41740eda7ec96cbb1555fa054d7161c4db699142,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4200000000000000000000000000000000000006,WETH,24217839748073366780,45447.22670266024,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,86265682,54672.14371821899,100119.37042087923,0x2edfd80,0x4b8573fce1de437c4d5346ca7f650962fa1da60123104d0789ebc496b951333f,0x616fd2689b7878727f8fd7923b8f6ef44b38553d,,
monad,0x354d92279ca0190ff275095fe6a2a6989baa66fb,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xee8c0e9f1bffb4eb878d8f15f368a02a35481242,WETH,13813651239630098961,26018.225594230393,0x754704bc059f8c67012fed69bc8a327a5aafb603,USDC,48456467504,48434.72640082747,74452.95199505787,0x4449d06,0x367933ea812cd5c32e0bbc5c4e3b078599a75cb159795da3d3a0b7755d752d52,0x6f3ad3ff7e95f08fe852d46ec8170b4aab225ef8,,
monad,0x2d82ac42334b394a9a8d8f097d61dc1c6b065fd8,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x0555e30da8f98308edb960aa94c0db47230d2b9c,WBTC,5288626,3352.516236418241,0x754704bc059f8c67012fed69bc8a327a5aafb603,USDC,65591405762,65561.97667660938,68914.49291302763,0x3de7a24,0x256acf1a3097a837bfaa2eb510105fa3f01a1d5c18ed7b863cdf33f2bd479aab,0x3a911762cf640b482e72fe53462419798c9ed591,,
bsc,0x3745f03a957db146d79dfb24a884cdb9a630cf3e,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xbe9d156892e55e7154bcd3cb0fea677f9d3103e1,SPCXB,110029228660654029775,16101.724972523334,0x55d398326f99059ff775485246999027b3197955,USDT,50528972237433475196525,50501.475557749676,66603.20053027301,0x6c855cb,0x700c2b38b71cc0052c1b69136bcfdcd4483a8d0e018f02d4026a35517cde052f,0x0e4b15f2058d004bbb042edf05cd2138e30166ed,,
arbitrum,0xe90e28e564adc6e526b762af04bf47b8fcb8c2a5,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,56080579,35541.8910951047,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,28037591517,28025.01180986741,63566.902904972114,0x1d165398,0xf1efa529e0f38212fcadb62bc0710a07793012c7473bfdcddebfc9837156f1a3,0xf3b88c1f3cbc2eb15dd6d6c51b090799afcce567,,
arbitrum,0xa6cb1c1a226622c4ef5a151106bc2ebe25cfbd32,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,18360797963,18352.55997076892,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT0,41124492504,41080.64127529225,59433.20124606117,0x1c4ebd31,0xe3dcc57cbe7cc9db16ed46985e289d91c50efb0cb29889a850cc982a64e628f0,0x8c2d8f7567842de88e19be3658da73f821d62a63,,
avax,0x68d2fd65fe9529bfa59b3e325ee98329800051bd,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH,16564370514380844271,31231.476790091077,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,24918464850,24907.284610434246,56138.76140052533,0x4dfd848,0x5c0648b62e6e32e12ed456c40373bc85ab8dd548831d625f72579c669c8fbcee,0x11eb82074de46d537dc8e0e39d85f5509e8f0234,,
base,0x04156abef47aa724f589aa7476ddcf24a058e23d,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,VVV,1448035163561499563106,16740.349985504687,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,32815521272,32800.797837329985,49541.14782283467,0x2b7c382,0xc0d317d8d6d581d7949f470182fb17f48502e27efb380f8485a307a580c084ee,0xf53c5408a830bab1fc8e749d850d0a7906dbcda1,,
avax,0x450714f411cfa00fa22cfd9f9de59a588b1e2711,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x152b9d0fdc40c096757f570a51e494bd4b943e50,btc.b,47386525,30125.305536795273,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,17058240984,17050.58741376927,47175.89295056454,0x4dfd82e,0x619c6351bb30b2385d617db1a0dd061e076e1912fb906a885f1cbabf0a5f3129,0x63197731adcceddef90d8b445f95c0558d85678c,,
bsc,0x2308db6733c9652704b6b9bb9720788706aabd0a,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,WBNB,38854363551423287151,23672.24721825464,0x55d398326f99059ff775485246999027b3197955,USDT,19349738588412163023471,19339.208915229206,43011.45613348385,0x6d244ca,0x625e148885ff4f11f40915236c390a1586a1f129e04847e0b1a081227795b2eb,0x30f8d9cff7001dfaf8f035ab4b8a4f771f96fe89,,
polygon,0x65b670c5cd5d7abb229be2e6ac03f4666864342d,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,WETH,12184171141288985466,22935.916329389773,0x3c499c542cef5e3811e1192ce70d8cc03d5c3359,USDC,18104859605,18096.73644537092,41032.65277476069,0x50fe22c,0xe718acc43c1c1fa7906b87288b3dd6c9c6d261e8cf5685de8f403aa3a4251e64,0xf034c1d706e0939e6a5c64ea0fa98620b34964cf,,
megaeth,0x02adbc11c0cb9a193abc806f08a29aa895808a77,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USDT0,9336651172,9326.695459455508,0x28b7e77f82b25b95953825f1e3ea0e36c1c29861,MEGA,889675838497046692398022,29559.126273824306,38885.821733279816,0xe10b83,0x70e235b4b7c4d23ea2495d48d4e781b65e058095712306e5907102c5f050791c,0x908a41f1d3aa0c527db91d4891b57217094abcd0,,
bsc,0xebeff7ececf4f8334ac6c629d16f6516f689a58e,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x7138b48df7d98d7e3cc221bfe7192d0a178182d8,SPYB,33644548107950860687,25959.977302039304,0x55d398326f99059ff775485246999027b3197955,USDT,10736011476262066988037,10730.169191023071,36690.14649306238,0x6c85815,0xc3a8ae0cc9a74401cfed18d8479fc18d41e96547e16ab2d408d5a445e75e69b0,0xabe9546fbb2dd8c5138572fafd94918930897d7e,,
hyperevm,0x0a2b998b714a1b7bc2018019e5418e47f042b885,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x9fdbda0a5e284c32744d2f17ee5c74b284993463,UBTC,47694117,30208.80609813069,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,6420433390,6417.552715614629,36626.35881374532,0x233fd30,0x6e71f78e7e1d267a07c0e20cf40d7cbb12e9562883118c162957fa716ad70cc6,0x91481bff88c5cbd8a2e3fe5f83a6eed047b4cab3,,
base,0x2f5031e9f73632bfb3f05de565f7db06a2f5ba95,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,17652774426,20327.482732745397,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,14578495239,14571.954263451893,34899.43699619729,0x2b29441,0x9816336490e7c5803f7ec2d71a3695b5bee8af3d93543933d7bd1d776a7872a8,0x701759ce4a36e2baded203e83f8e35711d4f0996,,
bsc,0xc6448de0b0ae196e5602e349b8a1a1a7a7c10af7,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x02fca66c1d1afb4e2a7884261eb00f63598a7436,NVDAB,75395916323588664494,16841.04401680742,0x55d398326f99059ff775485246999027b3197955,USDT,16735986555018102300878,16726.87922429043,33567.92324109785,0x6c85e6e,0x846dbcc14cd46f3279ae485bbf60b30f1c3d64fec9e968f1316df7a7c09f02ad,0xe10113d50d0370d60fa52d3403c6820a7501f3bc,,
bsc,0x8404415abea8f65ba2dcf44ee91beadba2887c35,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,WBNB,28144559411108053250,17147.236689306148,0x55d398326f99059ff775485246999027b3197955,USDT,10774098722919266367004,10768.235711495372,27915.47240080152,0x6c8c7ee,0x4e5e240814e9412e7d0617fea8edd24d34a63ddc4ce0aeffc01ec8bc786bdf87,0x929ceed288f3c457b4470e3771daef21f5b6067b,,
base,0x18affb4cc2dd922137056d35c60ad5d0b0b1325f,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,28553141166150648321139,11809.192587560214,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,15748020566,15740.954856146918,27550.14744370713,0x2edfd64,0xfe63b7ad52693b799e1aa81599a27f7cd4c31d27dd954157430a109e1f8b7535,0x3dfc309ffa097ea7cafd896649f7faae9aafc959,,
base,0x501568a7c6d9257ded9506008de044565c68fd60,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x4200000000000000000000000000000000000006,WETH,7161804885181563458,13439.851514541457,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,13151437139,13145.536445729645,26585.387960271102,0x2efc61c,0xf9cb081cb9f2a074bc8c29dc90e538200c78534e21f3d8c482a2281a07ebaa35,0xbfb141d1f0253b1080289b9f945c0d92a8d75c79,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
base,0xf5605febf4720ec0b303225188e45c2e195e1787,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,34019571219235449148736,19918.609923393047,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,5937078518,5934.414711840532,25853.024635233578,0x2f3d4bd,0xe90459956702e186fd200f62bcad3b8e368b31fa743eb55dd65a75791e4e80a0,0xd302ee23cd451fa753125d2350b5ebaa744091df,0xae58d399432abb59bc45de8c04a0d60cdd575e0c,0xae58d399432abb59bc45de8c04a0d60cdd575e0c
base,0x6d73ade0cd5ee7d826dccfc700d26aad3cbd957f,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,22190641,14063.64484490371,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,8068972653,8065.35232374404,22128.99716864775,0x2efc625,0xbcc03e04f0f66e2a2d7862bb4b96f5f5c5d1a94c1311af6c5db3a5190031e684,0xf7e4a2ed44facbe1490384f3108f54d705bdabd0,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
megaeth,0x8c554f1050d6d7e617aa8a0fc4d03b6ac02db770,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4200000000000000000000000000000000000006,WETH,97287011725107208,183.654625596687,0xb8ce59fc3717ada4c02eadf9682a9e934f625ebb,USDT0,20548215732,20526.305078451813,20709.9597040485,0xb9c99c,0x837f018df955666b32b68ec44a4330a3d915e64357b3eac8e436c45c2f07583f,0x3a911762cf640b482e72fe53462419798c9ed591,,
ethereum,0xc94896ae5abbcd3d820e50ce97b049879fe53c8d,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x6c3ea9036406852006290770bedfcaba0e23a0e8,PYUSD,3751884913,3751.2176817054556,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,14156280457,14149.9289177771,17901.146599482556,0x188c214,0x86097fe92c9408e909978069121ffddb2989baffbd008a50c66eebae34bd9a10,0x41aadf53be066b77b9ac31e73e3f62980d254191,,
base,0x88a643cb46c61d402bc99f43698004e72da42efc,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x60a3e35cc302bfa44cb288bc5a4f316fdb1adb42,EURC,9809178394,11295.442836043536,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,5963809017,5961.133217590372,17256.576053633908,0x2edfd7d,0xf28d7c507d8b293b7bf0b95c7b0b4687595803caf5d088f233ab59bceba35599,0xc1798269cf4af41a0f35d9e60ecd327380466edf,,
base,0x82f3ecf681effd1be03388d1ae36ec0b784853c6,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x940181a94a35a4569e4529a3cdfb74e38fd98631,AERO,19019771511182066117182,7866.3199764938645,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,9296040904,9291.870022489225,17158.18999898309,0x2f48602,0xc541aa49db49ff908b2a2d7280b9f2ed8eafafadd5204e25fd1b61f5813e8eca,0x650c0b2434e73b74907dda47293191bfb46fa977,0xd7da103699cf09c759bf7cbd6c4d42db706ab542,0xd7da103699cf09c759bf7cbd6c4d42db706ab542
hyperevm,0x7a2ac5de895db2f6bf7af93bacdaeb0185d961b3,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x000000000000780555bd0bca3791f89f9542c2d6,KNTQ,109418552115453289072051,11799.473894635737,0xb88339cb7199b77e23db6e890353e22632ba630f,USDC,2554437089,2553.2909823364243,14352.764876972162,0x238dc02,0x04bdbbb3429077d1674404d098961a840ea4ccbcc1332da85519d433e7db4628,0xdeee56068b8c0bd31beef845dc63995ea6eb316b,,
base,0x687e3a99b97ab76d70a85f0ec38ff15a15d71860,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4200000000000000000000000000000000000006,WETH,3431667847901997880,6439.871940445867,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,6128150472,6125.4009370352915,12565.272877481159,0x2f7b860,0x26e8548633b2e633295e82e427bf7c3cfae9f3d4ae1ce6bd8cba4ebe0db77f08,0x353d8e918d1753736c8330503c756af1b6099bab,,
bsc,0xd4d432ca80dc673d6c3ce49d120092496cf4d301,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xa9ee28c80f960b889dfbd1902055218cba016f75,NVDAon,42297129045095984621,9469.840010380385,0x55d398326f99059ff775485246999027b3197955,USDT,2785311211593133979925,2783.7955106632794,12253.635521043665,0x69f1afc,0x9f91fc92ddb0582d505c44fa92d6b489b1dcdb6ce8d1a54c099ab276a7815517,0x7f110e80761a61ddae99a54be881b3a54fd63f76,,
base,0xd82531eed3e9193bd40e7e561305fab062dcd715,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x0c1c1c109fe34733fca54b82d7b46b75cfb71f6e,CHIP,167438108060605935950487,3894.375841852565,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,1992166481,1991.2726499134335,5885.648491765998,0x2b49927,0xb33daba9cbd671c23dba8eaa916b148c4ed4b7d4a5f3f9c16296b469dfd8ebf5,0xa8c5cc7fbd0f4f6deb5e5e1199f005fdd2eaab5b,,
bsc,0xc827e9586c36f597e8b1dadf38963c48740ff209,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4ef9d3062c7f6eba4aae4990c5036598c6eff4ec,BABAB,15063579317231117479,1884.5278440548316,0x55d398326f99059ff775485246999027b3197955,USDT,3053080376664139367594,3051.4189620449865,4935.946806099818,0x6dcfec5,0x88a93bb70c349e71b3254cfbd2ecf6a93a02c83493080119b0daa4814d0476c1,0xf795705e783d19351ed63f720ab90a47f72718f7,,
bsc,0xded0b374084c841585dcaa323ef4b1a1351af27c,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xcdf2f3e0fa43c47a6662a91c9e4a7c5f69762699,MUB,2360750570633932185,2165.8925719763574,0x55d398326f99059ff775485246999027b3197955,USDT,119161349461322267222,119.0965046542395,2284.989076630597,0x6c86553,0x71682998862b2a891713c74744849dbef4cf2f43705383a138f68ad9275177f5,0x4730814dc7d0f539e08f85d61c5eedd7601170e6,,
base,0xcfa02ce497b5b6ae81b51884d4a526dc6a125c22,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,743741151,743.4074545105435,0x4200000000000000000000000000000000000006,WETH,820850621359422191,1540.4092464898315,2283.816701000375,0x2f52ad9,0xddabb003dcb9e0afd8969dcfaeb81af01f171bec16f97d58b75c10d9a81adabc,0xe730be0fbac4ebb7d96638bd052712610cb03999,0x5878c2780766c6ce23449c7e8d68aa29820f953f,0x5878c2780766c6ce23449c7e8d68aa29820f953f
bsc,0xc16650ab41da4823d5aad7aa40a2d6207b380e0c,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x992879cd8ce0c312d98648875b5a8d6d042cbf34,CRCLon,32125116939963590685,2281.0439283221144,0x55d398326f99059ff775485246999027b3197955,USDT,1796318334721491433,1.795340820482178,2282.8392691425965,0x6ad8cd6,0x0132e674d63a3087c44d825fa32eb5e9bb56c86b95de7522c4544b0075bf4d7e,0x7d9e84866fe6db6a267faa884f920d39e363d1f1,,
bsc,0x26bd3185d401640cbd7271dc452ec48a2308d91f,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x80f3d493ebce97e343c53d29a137942416b4ffc0,CRCLB,31963520434679618296,2267.936670046924,0x55d398326f99059ff775485246999027b3197955,USDT,6776226841800830117,6.772539378338122,2274.709209425262,0x6c861be,0x6196bcdb3bc922a832eb232badefd7b279a3cb8e30193ce52a1712d19624864b,0xc2fad5fa167aa1ebae934aa77ae7a26a5bdcfe9e,,
bsc,0x431336a7167c36d17c53e9c669af2c1f0de27cbc,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x1501ec83ffef405b4331cc4f73277a40fb0c627d,MRVLon,9072966708573475946,1988.0758079833633,0x55d398326f99059ff775485246999027b3197955,USDT,202498227122323848343,202.38803234413686,2190.4638403275003,0x6ad8e97,0x3e0e3eddd28b39beb21b5f3680239b3064d5d66cafb5b5d26562b962b2fe3b14,0x77dc05861f8ba5c0c50b730b1a14370f37bd692f,,
robinhood,0x94df2871cd9bbc863f28187ab8aeedee83a77b7c,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x0bd7d308f8e1639fab988df18a8011f41eacad73,WETH,573472520534535792,1076.0236505195649,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,1079372923,1079.1776267283278,2155.201277247893,0x132c015,0xb249fd125e3a4e709d9624d1dca81ab125966b92f3d3e277f69ba9a6d1fd7f05,0x0dbdb50ec1534c565b32bb2f5e89178a2c4689f5,,
